"Store Name","Product Name",Vendor,UPI,"Product Category","Product Main Image URL","Primary Licensor"
"DZ Dezigns","White Deltz Zeta Striped Sleeve Tee","DZ Dezigns",UPI2606187434,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_9353_44f16d62-75fb-43ee-9c4e-2e5e483884ef.jpg?v=1785899015,"DELTA ZETA"
"DZ Dezigns","Grey Established Triblend T-Shirt","DZ Dezigns",UPI2606183098,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_9319_8991d07a-5e5e-4274-b003-dd547c29b659.jpg?v=1785899013,"DELTA ZETA"
"DZ Dezigns","Oatmeal Triblend Delta Zeta Tee","DZ Dezigns",UPI2606180458,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_9284_61ee4b4f-3c72-4e22-bbd0-8130cdfff056.jpg?v=1785899011,"DELTA ZETA"
"DZ Dezigns","Delta Zeta Squared","DZ Dezigns",UPI26061834501,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_7667_449e8932-c87f-47cc-879e-2c561945bfd3.jpg?v=1785899006,"DELTA ZETA"
"DZ Dezigns","Truly in Scripty","DZ Dezigns",UPI2606187690,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_5331_4274306d-dca5-40c5-a5f6-6c0d7e32c5bf.jpg?v=1785898993,"DELTA ZETA"
"DZ Dezigns","Cowlneck Pullover","DZ Dezigns",UPI26061838661,"Sweatshirts > Hooded sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_7394_f6f7e32e-02cf-439f-9ad8-d79e6faf4835.jpg?v=1785899002,"DELTA ZETA"
"DZ Dezigns","Athletic Heather Tone on Tone Sweatshirt","DZ Dezigns",UPI2606182666,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_9270_3ef0ec00-464e-4bed-81e5-20fb34cce826.jpg?v=1785899008,"DELTA ZETA"
"DZ Dezigns","Sherpa Vest","DZ Dezigns",UPI2606189690,"Outerwear > Vests",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_5499_e05780cc-1439-4307-8f3b-ed35710fb415.jpg?v=1785898995,"DELTA ZETA"
"DZ Dezigns","Charcoal Delta Zeta Script Hats","DZ Dezigns",UPI2606189114,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_6654_db2bfd29-40f1-482e-8525-9a3f6d3fa6b3.jpg?v=1785898999,"DELTA ZETA"
"DZ Dezigns","Marbled Ribbed Beanie","DZ Dezigns",UPI2606187098,"Headwear > Beanies",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_4192_ac771fc8-0e69-4f0f-b760-8585007c1062.jpg?v=1785898989,"DELTA ZETA"
"DZ Dezigns","Established Patch Hat","DZ Dezigns",UPI2606189978,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_4177_ba45a9fb-8d61-4f76-a101-a47048923940.jpg?v=1785898987,"DELTA ZETA"
"DZ Dezigns","Lettered Script Hat","DZ Dezigns",UPI2606188538,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_3829_24afe123-19e1-4004-b18b-878b585086b4.jpg?v=1785898985,"DELTA ZETA"
"DZ Dezigns","DZ Alumna Shirt","DZ Dezigns",UPI26061826981,"Shirts > Long sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_7429_e4a539bd-b3c5-4f03-aba5-480c4ee5363d.jpg?v=1785899004,"DELTA ZETA"
"DZ Dezigns","Green Long Sleeve Mountain Shirt","DZ Dezigns",UPI2606180442,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_5528_15d24c02-f95e-4266-90d1-2fde2642470b.jpg?v=1785898997,"DELTA ZETA"
"DZ Dezigns","Cozy Crew Sweatshirt","DZ Dezigns",UPI2606185146,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_4275_8524a132-5243-4765-84b6-f7dfa0ab68e6.jpg?v=1785898991,"DELTA ZETA"
"DZ Dezigns","Pea Pod Pocket Tee","DZ Dezigns",UPI2606184618,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_9379_ccf9ca87-9bce-4b6c-9d50-7abdc798e7d5.jpg?v=1785899017,"DELTA ZETA"
"DZ Dezigns","Letter Stack Hat","DZ Dezigns",UPI2606186794,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/hf_20260524_193714_d893270a-312a-46e5-8d18-16255ebf9e3c.png?v=1785898222,"DELTA ZETA"
"DZ Dezigns","White Pineapple on the Go Terra Ceramic Mug","DZ Dezigns",UPI2606183690,"Coffee Mugs > Ceramic coffee mugs",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_17213-2_d5caf1bf-579e-4adf-aaec-354752354a31.jpg?v=1785898401,"DELTA ZETA"
"DZ Dezigns","Take Me To The Ocean Tee","DZ Dezigns",UPI2606188986,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19102-2_0203f79d-6fe2-4340-87a5-47328fe841c6.jpg?v=1785898403,"DELTA ZETA"
"DZ Dezigns","Marble Year Tee","DZ Dezigns",UPI2606189210,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19103-2_08a315f0-271f-421b-a314-e1f6cb6919bc.jpg?v=1785898406,"DELTA ZETA"
"DZ Dezigns","Day Dreamin' Tee","DZ Dezigns",UPI26061849701,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19104_7c0b1c45-a38c-4e0a-ae54-9082a9469fc9.jpg?v=1785898408,"DELTA ZETA"
"DZ Dezigns","Conveniently Deezee Tee","DZ Dezigns",UPI2606183530,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19105-2_270fb37d-cd96-4bf2-a2bd-3db9b200821a.jpg?v=1785898410,"DELTA ZETA"
"DZ Dezigns","Treat Yourself Tee","DZ Dezigns",UPI2606182826,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19106_3be64410-0f13-48b0-b663-866a756b556b.jpg?v=1785898412,"DELTA ZETA"
"DZ Dezigns","Stacked Up Tee","DZ Dezigns",UPI2606182474,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19107_bf00bdae-2fa3-41e6-a054-bc01e00cc4af.jpg?v=1785898415,"DELTA ZETA"
"DZ Dezigns","Rainbow Waves Tee","DZ Dezigns",UPI26061810501,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19108-2_222a6d8e-afd0-4e1e-a9b1-5643abf7c8e9.jpg?v=1785898417,"DELTA ZETA"
"DZ Dezigns","Balloon Year Tee","DZ Dezigns",UPI2606188106,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19109_759a0218-4f55-4e60-aee1-be826fac27bf.jpg?v=1785898419,"DELTA ZETA"
"DZ Dezigns","Boldy Year Tank","DZ Dezigns",UPI2606189450,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19110-2_3dff4ca5-65b5-4930-9620-54853d2423ab.jpg?v=1785898421,"DELTA ZETA"
"DZ Dezigns","Tropical Feels Tank","DZ Dezigns",UPI2606188026,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19111_387473f7-74e5-41f0-aa56-6d505461cbb3.jpg?v=1785898423,"DELTA ZETA"
"DZ Dezigns","All I Need Tank","DZ Dezigns",UPI2606187226,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19113-2_ca88b842-7d89-41bf-9274-6cba7c3ab80e.jpg?v=1785898425,"DELTA ZETA"
"DZ Dezigns","Coastline Tee","DZ Dezigns",UPI2606189466,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19114-2_800ee243-e8b1-4ded-9790-bd9b70658957.jpg?v=1785898427,"DELTA ZETA"
"DZ Dezigns","Perched Tank","DZ Dezigns",UPI2606187418,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19118_5adadb34-260d-4435-8074-fe8505defa8b.jpg?v=1785898429,"DELTA ZETA"
"DZ Dezigns","Subdued Tee","DZ Dezigns",UPI2606183050,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19119-2_f016f674-d9fa-415e-a81d-1f926150fcf2.jpg?v=1785898432,"DELTA ZETA"
"DZ Dezigns","Goodnight Tee","DZ Dezigns",UPI2606185914,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19120-2_4dd61ecf-3081-4b6c-b63b-8ce4fa7c0ca9.jpg?v=1785898434,"DELTA ZETA"
"DZ Dezigns","Gutiar Vibes Tee","DZ Dezigns",UPI2606181994,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19122_d2fdd803-99de-45af-8869-9019d79b03ec.jpg?v=1785898436,"DELTA ZETA"
"DZ Dezigns","Lakeside Tee","DZ Dezigns",UPI2606186650,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19124-2_9c8d7c94-3917-4ba1-8fb0-2647864410ac.jpg?v=1785898438,"DELTA ZETA"
"DZ Dezigns","Between the Lines Tee","DZ Dezigns",UPI26061897861,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19125_024a7ea1-a644-4554-945a-5d5049c69955.jpg?v=1785898441,"DELTA ZETA"
"DZ Dezigns","Pink with Green Trim Graduation Stole","DZ Dezigns",UPI2606184218,"Apparel > Stoles",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/dzpgcstole_09e66bde-bdb4-4e2e-94d6-9be31905ff29.jpg?v=1785898881,"DELTA ZETA"
"DZ Dezigns","Pink Graduation Stole with White Trim","DZ Dezigns",UPI2606189498,"Apparel > Stoles",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/dzpwcstole_2ca1e5b7-ffc6-4529-9928-743979622583.jpg?v=1785898888,"DELTA ZETA"
"DZ Dezigns","Recruitment Name Badges- NOT SOLD OUT!- See product description for details","DZ Dezigns",UPI2606187546,"Paper/print goods > Name tags",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-Custom-NameTags_96f23726-da60-441f-ba2c-ce4a29673907.jpg?v=1785898830,"DELTA ZETA"
"DZ Dezigns","$15 Classic Bid Day Pack","DZ Dezigns",UPI2606183450,"Bundles > Apparel bundles",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-15CLASSICPACK_82a9e159-b20d-4bc0-8c21-f4ef6fb1eee8.jpg?v=1785898471,"DELTA ZETA"
"DZ Dezigns","$25 Fun Bid Day Pack","DZ Dezigns",UPI2606181402,"Bundles > Apparel bundles",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-25FUNPACK_c1a4bcd7-64da-4596-8267-f762ed18e712.jpg?v=1785898825,"DELTA ZETA"
"DZ Dezigns","Pink And White Honors Graduation Cord","DZ Dezigns",UPI2606189834,"Apparel > Graduation cords",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/dzd_pink_white_grad_cords_grande_3438991b-1c3c-4664-852a-995b8ca08207.jpg?v=1785898469,"DELTA ZETA"
"DZ Dezigns","Pink and Green Honor Cords","DZ Dezigns",UPI2606188586,"Apparel > Graduation cords",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_cords_629854ee-4385-4560-a1d3-ec3a7ed8b563.jpg?v=1785898459,"DELTA ZETA"
"DZ Dezigns","$15 Fun Bid Day Pack","DZ Dezigns",UPI2606189914,"Bundles > Apparel bundles",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-15FUNPACK_730b5a5b-c1fd-4e27-8a55-0468edaad74d.jpg?v=1785898473,"DELTA ZETA"
"DZ Dezigns","$25 Classic Bid Day Pack","DZ Dezigns",UPI26061877381,"Bundles > Apparel bundles",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-25CLASSICPACK_3ca142fb-a7a9-49c7-8405-c3c1226bf164.jpg?v=1785898823,"DELTA ZETA"
"DZ Dezigns","Striped Box","DZ Dezigns",UPI26061823621,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_12DOS_-_DAY_1_5ef152cf-2639-4965-b9dc-9463420861b2.jpg?v=1785898377,"DELTA ZETA"
"DZ Dezigns","Cardinal Dee Zee (day 2)","DZ Dezigns",UPI2606184714,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_12DOS_-_DAY_2_0ccb905c-64f1-48d3-aa75-04a91e219980.jpg?v=1785898385,"DELTA ZETA"
"DZ Dezigns","Holiday Ornament (2019)","DZ Dezigns",UPI2606185242,"Promotional > Ornaments",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_HOLIDAYORNAMENT_99e39f6d-e776-44f3-a72a-ca8074b90f6f.jpg?v=1785898463,"DELTA ZETA"
"DZ Dezigns","Lime Tee (day3)","DZ Dezigns",UPI26061868901,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_12DOS_-_DAY_3_2f0c4d04-e882-4340-8a34-f6f1a958f0ef.jpg?v=1785898387,"DELTA ZETA"
"DZ Dezigns","Sky Blue Tee (day4)","DZ Dezigns",UPI2606187962,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_12DOS_-_DAY_4_bc8df9d0-c34a-4cdb-92ca-716a0fc36769.jpg?v=1785898389,"DELTA ZETA"
"DZ Dezigns","Dee Zee Mint Wave","DZ Dezigns",UPI2606180826,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_12DOS_-_DAY_5_73c30875-fa75-49b2-ba0d-a03a0a92444a.jpg?v=1785898391,"DELTA ZETA"
"DZ Dezigns","Tone on Tone Tee (day 6)","DZ Dezigns",UPI2606187002,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_12DOS_-_DAY_6_f6fdc969-5e78-4431-a913-024c52bcdfdb.jpg?v=1785898393,"DELTA ZETA"
"DZ Dezigns","Berry Dee Zee Sports Script Tee","DZ Dezigns",UPI2606185674,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_12DOS_-_DAY_7_c3807cbf-e0e8-43a2-a597-9266e08d17b9.jpg?v=1785898395,"DELTA ZETA"
"DZ Dezigns","Tangerine Tee","DZ Dezigns",UPI26061836902,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_12DOS_-_DAY_8_dbc07862-7de7-4618-8ff5-d2cb03e890b9.jpg?v=1785898397,"DELTA ZETA"
"DZ Dezigns","Holiday Crewneck","DZ Dezigns",UPI2606189818,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_HOLIDAYSWEATER_68acea06-3324-414c-a5e6-ade265878dca.jpg?v=1785898467,"DELTA ZETA"
"DZ Dezigns","Holiday Beanie","DZ Dezigns",UPI2606183226,"Headwear > Beanies",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_HOLIDAYBEANIE_3c4b0e5e-18f8-4bd4-9de8-517d841594dd.jpg?v=1785898461,"DELTA ZETA"
"DZ Dezigns","Holiday Scarf","DZ Dezigns",UPI2606189066,"Apparel > Scarves",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_HOLIDAYSCARF_1b369a2a-be1a-4f25-82a3-472c8ce89392.jpg?v=1785898465,"DELTA ZETA"
"DZ Dezigns","Pink-bow Tee","DZ Dezigns",UPI2606184938,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_12DOS_-_DAY_9_b23dd86a-0791-4e21-804b-2ce42f0d7496.jpg?v=1785898399,"DELTA ZETA"
"DZ Dezigns","Fridge Letter Tee","DZ Dezigns",UPI26061813541,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_12DOS_-_DAY_10_87e9efb8-d6b0-46f8-8937-48f480f23b72.jpg?v=1785898379,"DELTA ZETA"
"DZ Dezigns","Delta Zeta Shadowed Maroon Tee","DZ Dezigns",UPI2606182410,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_12DOS_-_DAY_11_245630c4-54d7-40a2-8869-925812931c7a.jpg?v=1785898381,"DELTA ZETA"
"DZ Dezigns","Heart Eyes Tee","DZ Dezigns",UPI26061855461,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_12DOS_-_DAY_12_e3b9adeb-b1c5-4eeb-bc9a-e18105b5d477.jpg?v=1785898383,"DELTA ZETA"
"DZ Dezigns","Bid Day Card","DZ Dezigns",UPI2606180858,"Paper/print goods > Bid cards",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_BID_CARD_3ac3ca0d-7480-4fe6-9821-af0b7fb78fcb.gif?v=1785898457,"DELTA ZETA"
"DZ Dezigns","Classic White Stole with Pink Trim","DZ Dezigns",UPI2606185114,"Apparel > Stoles",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZ_CLASSIC_WHITE_WITH_PINK_9a3caebf-8562-4654-9591-b791ee352299.jpg?v=1785898325,"DELTA ZETA"
"DZ Dezigns","Across the Finish Tee","DZ Dezigns",UPI2606182266,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19201-2_5fee3759-4f9c-45fb-b29f-57c691012c9a.jpg?v=1785898444,"DELTA ZETA"
"DZ Dezigns","Truly DZ Tank","DZ Dezigns",UPI2606186586,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19202-2_86be95a5-98cc-413e-8831-ba3adc4c9deb.jpg?v=1785898446,"DELTA ZETA"
"DZ Dezigns","Once Upon A DZ Longsleeve","DZ Dezigns",UPI2606180170,"Shirts > Long sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19203_3500b8c3-d0cb-4461-a880-98f2542ca659.jpg?v=1785898448,"DELTA ZETA"
"DZ Dezigns","Starry Eyed Tee","DZ Dezigns",UPI2606187946,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19205-2_14fd249e-c56f-4378-9bdb-fb38fea610e7.jpg?v=1785898450,"DELTA ZETA"
"DZ Dezigns","Feelin' Artsy Muscle Tee","DZ Dezigns",UPI2606187082,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19206-2_b917809d-ea6e-4874-940f-fc29dc2455d4.jpg?v=1785898452,"DELTA ZETA"
"DZ Dezigns","Ombré on Repeat Tank","DZ Dezigns",UPI2606180042,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_19207_ece0bb70-20aa-47c4-9cb5-d10d55fd1fc1.jpg?v=1785898455,"DELTA ZETA"
"DZ Dezigns","Dee Zee Athletics Hoodie","DZ Dezigns",UPI2606186746,"Sweatshirts > Hooded sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD200101-Black-18500_443c0fe0-5431-4ec0-b768-e0164cf9d3ce.jpg?v=1785898475,"DELTA ZETA"
"DZ Dezigns","Falling for Delta Zeta Tote","DZ Dezigns",UPI2606181354,"Bags > Market tote bags",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD200102-Natural-8502_65e71299-2ba2-457c-a055-a7e7082654d0.jpg?v=1785898477,"DELTA ZETA"
"DZ Dezigns","Colortone Hoodie","DZ Dezigns",UPI2606180650,"Sweatshirts > Hooded sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD200201-White-18500_9c166e31-afe3-4e4b-be85-b438f2da5376.jpg?v=1785898479,"DELTA ZETA"
"DZ Dezigns","At Twilight Tee","DZ Dezigns",UPI2606187354,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD200202-DeelTeal-3001_f0ef6677-7dc2-4cfc-85cc-26834f06cf8b.jpg?v=1785898481,"DELTA ZETA"
"DZ Dezigns","Dusk Ombré Tee","DZ Dezigns",UPI2606189658,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD200301-White-3001_03efe041-86eb-4718-a61a-2fd8549e4c0c.jpg?v=1785898483,"DELTA ZETA"
"DZ Dezigns","Crazy for Camo Hoodie","DZ Dezigns",UPI2606184970,"Sweatshirts > Hooded sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD200302-Camo-SS4500_db85c078-d653-4d93-a1cc-9b7e3be6972c.jpg?v=1785898485,"DELTA ZETA"
"DZ Dezigns","Modern Bucket Hat","DZ Dezigns",UPI2606181466,"Headwear > Bucket hats",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD200302-White-2050_b68c46be-5d4f-4cf0-a7f5-0c8b241f372c.jpg?v=1785898487,"DELTA ZETA"
"DZ Dezigns","Gift Card","DZ Dezigns",UPI2606186890,"Paper/print goods > Plastic cards",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/e38bd83af578077b65a31424bd24d085_45ca5421-f481-4fe2-b0aa-564c1b236dd5.png?v=1785898962,"DELTA ZETA"
"DZ Dezigns","DZ DeZigns Gift Card","DZ Dezigns",UPI2606181066,"Paper/print goods > Plastic cards",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD_b162bb00-65cc-4ff8-95f6-233ddc68490f.png?v=1785897937,"DELTA ZETA"
"DZ Dezigns","$25 Senior Senior Pack","DZ Dezigns",UPI2606182650,"Bundles > Non-apparel bundles",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZDSenior1_70d1cb6e-a368-489a-9a5d-f0d3d4e4c7ee.jpg?v=1785898840,"DELTA ZETA"
"DZ Dezigns","$50 Senior Senior Pack","DZ Dezigns",UPI2606185866,"Bundles > Non-apparel bundles",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZDSenior2_30c815be-058e-44fe-ac6c-ae0d3771a2be.jpg?v=1785898842,"DELTA ZETA"
"DZ Dezigns","Start Your Engines Tee","DZ Dezigns",UPI26061894251,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD200801-Black-3001_3fa22a9a-be74-4178-bf92-40000029d136.jpg?v=1785898500,"DELTA ZETA"
"DZ Dezigns","Summer Punch Tee","DZ Dezigns",UPI26061847851,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD200802-BananaCream-3600_2a90dced-77df-4fa5-85eb-34598bf04409.jpg?v=1785898502,"DELTA ZETA"
"DZ Dezigns","Naturally Sweet Tee","DZ Dezigns",UPI26061891852,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD200803-White-6400_a7fa0dbb-ccb2-42be-a4fa-397f1f2a6852.jpg?v=1785898504,"DELTA ZETA"
"DZ Dezigns","Delta Zeta Mask","DZ Dezigns",UPI2606181153,"Apparel > Face masks",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZDMASK1_db3fdf81-f0b1-4622-b102-649d9075b0ee.jpg?v=1785898836,"DELTA ZETA"
"DZ Dezigns","Delta Zeta Gaiters","DZ Dezigns",UPI2606186017,"Apparel > Neck gaiters",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/hf_20260524_193556_abd738d8-f4c2-4f61-9bc5-fea47d54ac20.png?v=1785898215,"DELTA ZETA"
"DZ Dezigns","White and Gold 12 oz Travel Mug","Alex & Co",UPI2606185857,"Drinkware > Travel mugs",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/KA3035DZ_deb6a9b0-081c-467a-9b3c-01f8e8df0efa.jpg?v=1785899026,"DELTA ZETA"
"DZ Dezigns","Floral Pen","Alex & Co",UPI2606188577,"Office products > Pens",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/AA3011DZ_c75468e6-735b-448e-8dc1-f67c0de4dd00.jpg?v=1785898281,"DELTA ZETA"
"DZ Dezigns","DZ Round Sticker","Alex & Co",UPI26061892652,"Promotional > Stickers",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/4433630987963541484_d12dc41b-22e1-4aa9-8219-b3950014e729.jpg?v=1785898264,"DELTA ZETA"
"DZ Dezigns","Floral Notepad","Alex & Co",UPI26061824653,"Paper/print goods > Note pads",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/AA3025DZ_cd75461b-eceb-4190-8daf-c39036b0b245.jpg?v=1785898292,"DELTA ZETA"
"DZ Dezigns","Grey Delta Zeta Hat","Alex & Co",UPI2606187329,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/AA3034DZ_89c4a0bf-cea8-42f8-a175-42f2d68947f9.jpg?v=1785898296,"DELTA ZETA"
"DZ Dezigns","Round Travel Case","Alex & Co",UPI2606183313,"Bags > Cosmetic cases",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/AA3039DZ_036d66dc-528a-422a-8e1f-8d995c3eb4cc.jpg?v=1785898301,"DELTA ZETA"
"DZ Dezigns","DZ Ankle Socks","DZ Dezigns",UPI26061864011,"Apparel > Socks",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/SOCKS_d2903624-2361-4b22-8b9e-c1144ec3db08.jpg?v=1785899047,"DELTA ZETA"
"DZ Dezigns","DZ Grey Striped Sleeve Truly Loved Onesie","DZ Dezigns",UPI26061806091,"Baby > Baby bodysuits",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/GONESIE_d295e7a0-8ccc-4acd-9582-81aa7b7abdea.jpg?v=1785898966,"DELTA ZETA"
"DZ Dezigns","Pink Striped Truly Loved Onesie","DZ Dezigns",UPI26061823534,"Baby > Baby bodysuits",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/PONESIE_302e28ef-7370-4d04-b6c3-6ac8e3a9f18f.jpg?v=1785899038,"DELTA ZETA"
"DZ Dezigns","White Floral Wreath Ornament","DZ Dezigns",UPI2606189409,"Promotional > Ornaments",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/17211_3fd3d6ce-e358-4615-a892-65090c36fdb2.jpg?v=1785898261,"DELTA ZETA"
"DZ Dezigns","Delta Zeta Notecards","DZ Dezigns",UPI2606185841,"Stationery > Note cards",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/NC1_a2209a82-91f1-4ee4-ae1f-e0264c97dc9d.jpg?v=1785899030,"DELTA ZETA"
"DZ Dezigns","Lime Pen","DZ Dezigns",UPI2606181185,"Office products > Pens",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/limepen_7b3714bd-184b-4cd1-ae90-9b9aa6b841d8.jpg?v=1785899028,"DELTA ZETA"
